source_machine,accuracy,checkpoint_role,dataset_hash,eval_precision,event_id,logical_source_id,loss,machine,model,num_examples,peak_allocated_mib,seed,shape,status,train_precision,wall_clock_sec
2080ti,1.0,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-64x4-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.0007798627277370542,2080ti,gdn,1000,607.8671875,123,64x4,completed,fp16,21.16599408397451
2080ti,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-64x8-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.0007997799515724182,2080ti,gdn,1000,607.8671875,123,64x8,completed,fp16,21.136469051009044
2080ti,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-64x16-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.0011957016790402123,2080ti,gdn,1000,607.8671875,123,64x16,completed,fp16,21.17423123586923
2080ti,1.0,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-128x32-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.002748983760131523,2080ti,gdn,1000,1045.59765625,123,128x32,completed,fp16,22.355230093933642
2080ti,1.0,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-256x64-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.012538808837532996,2080ti,gdn,1000,2077.97265625,123,256x64,completed,fp16,24.23408381594345
2080ti,0.999234375,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-512x64-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.02002206544857472,2080ti,gdn,1000,4142.72265625,123,512x64,completed,fp16,28.313570208847523
2080ti,0.999953125,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-512x128-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.12775176805257799,2080ti,gdn,1000,4142.72265625,123,512x128,completed,fp16,28.327686646953225
2080ti,0.96810546875,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-1024x256-n1000-b64-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,1.1791624717116356,2080ti,gdn,1000,4142.72265625,123,1024x256,completed,fp16,30.017566981026903
2080ti,0.968,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-1024x256-n500-b64-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,1.1765041055679322,2080ti,gdn,500,4142.72265625,123,1024x256,completed,fp16,28.279594645136967
2080ti,0.481078125,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-2048x512-n500-b32-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,4.090329012393951,2080ti,gdn,500,4142.72265625,123,2048x512,completed,fp16,29.778747108066455
2080ti,0.075921875,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-4096x1024-n500-b16-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,7.265496095657348,2080ti,gdn,500,4142.72265625,123,4096x1024,completed,fp16,35.89113826304674
2080ti,0.2957734375,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-8190x512-n500-b8-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,5.434836757659912,2080ti,gdn,500,4142.72265625,123,8190x512,completed,fp16,43.44514592690393
2080ti,0.003687347383471206,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-8190x2047-n500-b8-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,9.035272212982179,2080ti,gdn,500,4142.72265625,123,8190x2047,completed,fp16,43.5669030349236
2080ti,1.0,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-64x4-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.0007789370828249957,2080ti,gdn,1000,653.5146484375,123,64x4,completed,fp16,20.228176581906155
2080ti,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-64x8-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.0007997649047756567,2080ti,gdn,1000,653.5146484375,123,64x8,completed,fp16,20.270790601847693
2080ti,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-64x16-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.0011957386061549186,2080ti,gdn,1000,653.5146484375,123,64x16,completed,fp16,20.27335149399005
2080ti,1.0,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-128x32-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.0027488790871575473,2080ti,gdn,1000,1293.8037109375,123,128x32,completed,fp16,20.63263807608746
2080ti,1.0,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-256x64-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.012536006243433803,2080ti,gdn,1000,2574.3818359375,123,256x64,completed,fp16,21.162704905029386
2080ti,0.999234375,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-512x64-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.020019446487538516,2080ti,gdn,1000,5135.5380859375,123,512x64,completed,fp16,22.037702166009694
2080ti,0.999953125,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-512x128-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,0.12773636127263308,2080ti,gdn,1000,5135.5380859375,123,512x128,completed,fp16,22.14983290503733
2080ti,0.9681015625,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-1024x256-n1000-b64-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,1.1792480934858323,2080ti,gdn,1000,5135.53759765625,123,1024x256,completed,fp16,22.811978426994756
2080ti,0.9680390625,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-1024x256-n500-b64-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,1.1765902738571168,2080ti,gdn,500,5135.53759765625,123,1024x256,completed,fp16,22.107406466035172
2080ti,0.48101953125,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-2048x512-n500-b32-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,4.090662087917328,2080ti,gdn,500,5135.53759765625,123,2048x512,completed,fp16,22.712412955006585
2080ti,0.0758828125,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-4096x1024-n500-b16-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,7.2658379325866695,2080ti,gdn,500,5135.53759765625,123,4096x1024,completed,fp16,26.497359247878194
2080ti,0.29574609375,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-8190x512-n500-b8-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,5.435209177017212,2080ti,gdn,500,5135.53759765625,123,8190x512,completed,fp16,28.731959462165833
2080ti,0.003686370345763862,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-8190x2047-n500-b8-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-last,9.035416839599609,2080ti,gdn,500,5135.53759765625,123,8190x2047,completed,fp16,28.737763384124264
2080ti,1.0,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-64x4-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.0007798627277370542,2080ti,gdn,1000,,123,64x4,deduplicated,fp16,
2080ti,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-64x8-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.0007997799515724182,2080ti,gdn,1000,,123,64x8,deduplicated,fp16,
2080ti,1.0,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-64x16-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.0011957016790402123,2080ti,gdn,1000,,123,64x16,deduplicated,fp16,
2080ti,1.0,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-128x32-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.002748983760131523,2080ti,gdn,1000,,123,128x32,deduplicated,fp16,
2080ti,1.0,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-256x64-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.012538808837532996,2080ti,gdn,1000,,123,256x64,deduplicated,fp16,
2080ti,0.999234375,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-512x64-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.02002206544857472,2080ti,gdn,1000,,123,512x64,deduplicated,fp16,
2080ti,0.999953125,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-512x128-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.12775176805257799,2080ti,gdn,1000,,123,512x128,deduplicated,fp16,
2080ti,0.96810546875,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-1024x256-n1000-b64-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,1.1791624717116356,2080ti,gdn,1000,,123,1024x256,deduplicated,fp16,
2080ti,0.968,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-1024x256-n500-b64-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,1.1765041055679322,2080ti,gdn,500,,123,1024x256,deduplicated,fp16,
2080ti,0.481078125,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-2048x512-n500-b32-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,4.090329012393951,2080ti,gdn,500,,123,2048x512,deduplicated,fp16,
2080ti,0.075921875,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-4096x1024-n500-b16-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,7.265496095657348,2080ti,gdn,500,,123,4096x1024,deduplicated,fp16,
2080ti,0.2957734375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-8190x512-n500-b8-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,5.434836757659912,2080ti,gdn,500,,123,8190x512,deduplicated,fp16,
2080ti,0.003687347383471206,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-2080ti-gdn-s123-fp16-last-evalfp32-8190x2047-n500-b8-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,9.035272212982179,2080ti,gdn,500,,123,8190x2047,deduplicated,fp16,
2080ti,1.0,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-64x4-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.0007789370828249957,2080ti,gdn,1000,,123,64x4,deduplicated,fp16,
2080ti,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-64x8-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.0007997649047756567,2080ti,gdn,1000,,123,64x8,deduplicated,fp16,
2080ti,1.0,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-64x16-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.0011957386061549186,2080ti,gdn,1000,,123,64x16,deduplicated,fp16,
2080ti,1.0,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-128x32-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.0027488790871575473,2080ti,gdn,1000,,123,128x32,deduplicated,fp16,
2080ti,1.0,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-256x64-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.012536006243433803,2080ti,gdn,1000,,123,256x64,deduplicated,fp16,
2080ti,0.999234375,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-512x64-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.020019446487538516,2080ti,gdn,1000,,123,512x64,deduplicated,fp16,
2080ti,0.999953125,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-512x128-n1000-b128-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,0.12773636127263308,2080ti,gdn,1000,,123,512x128,deduplicated,fp16,
2080ti,0.9681015625,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-1024x256-n1000-b64-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,1.1792480934858323,2080ti,gdn,1000,,123,1024x256,deduplicated,fp16,
2080ti,0.9680390625,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-1024x256-n500-b64-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,1.1765902738571168,2080ti,gdn,500,,123,1024x256,deduplicated,fp16,
2080ti,0.48101953125,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-2048x512-n500-b32-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,4.090662087917328,2080ti,gdn,500,,123,2048x512,deduplicated,fp16,
2080ti,0.0758828125,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-4096x1024-n500-b16-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,7.2658379325866695,2080ti,gdn,500,,123,4096x1024,deduplicated,fp16,
2080ti,0.29574609375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-8190x512-n500-b8-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,5.435209177017212,2080ti,gdn,500,,123,8190x512,deduplicated,fp16,
2080ti,0.003686370345763862,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-2080ti-gdn-s123-fp16-last-evalfp16-8190x2047-n500-b8-1d73e008afdfc00e-ze56fa9ab-f9a8bf707,2080ti-gdn-s123-fp16-best,9.035416839599609,2080ti,gdn,500,,123,8190x2047,deduplicated,fp16,
2080ti,1.0,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-64x4-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.0035396365702617914,2080ti,flash,1000,761.72314453125,123,64x4,completed,fp16,9.122643152019009
2080ti,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-64x8-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.0038622841951437294,2080ti,flash,1000,766.46435546875,123,64x8,completed,fp16,9.174932305002585
2080ti,0.9999375,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-64x16-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.005671378660248592,2080ti,flash,1000,775.35888671875,123,64x16,completed,fp16,9.022063575917855
2080ti,0.99465625,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-128x32-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.0382668085587211,2080ti,flash,1000,1236.4228515625,123,128x32,completed,fp16,9.16781283216551
2080ti,0.995921875,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-256x64-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.05004616199061274,2080ti,flash,1000,2142.39990234375,123,256x64,completed,fp16,9.70354641508311
2080ti,0.989296875,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-512x64-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.09185236491076648,2080ti,flash,1000,4195.34619140625,123,512x64,completed,fp16,10.253682053880766
2080ti,0.9856953125,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-512x128-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.16407378206402062,2080ti,flash,1000,4195.34619140625,123,512x128,completed,fp16,10.280934392940253
2080ti,0.90408203125,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-1024x256-n1000-b64-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.6973396020829677,2080ti,flash,1000,4194.34716796875,123,1024x256,completed,fp16,11.795318864053115
2080ti,0.9045,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-1024x256-n500-b64-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.6983825655579567,2080ti,flash,500,4194.34716796875,123,1024x256,completed,fp16,10.154651497025043
2080ti,0.62178125,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-2048x512-n500-b32-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,2.1245102524757384,2080ti,flash,500,4193.84912109375,123,2048x512,completed,fp16,12.409532669000328
2080ti,0.26671484375,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-4096x1024-n500-b16-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,4.216331684589386,2080ti,flash,500,4193.603515625,123,4096x1024,completed,fp16,20.72421917389147
2080ti,0.5114375,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-8190x512-n500-b16-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,2.7998186888694763,2080ti,flash,500,8436.7685546875,123,8190x512,completed,fp16,32.8711607279256
2080ti,0.08054225777089596,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-2080ti-flash-s123-fp16-last-evalfp32-8190x2047-n500-b16-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,6.297536744117737,2080ti,flash,500,8436.7685546875,123,8190x2047,completed,fp16,32.754671732895076
2080ti,1.0,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-2080ti-flash-s123-fp16-last-evalfp16-64x4-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.00354025812423788,2080ti,flash,1000,668.81787109375,123,64x4,completed,fp16,9.154305452015251
2080ti,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp16,formal-2080ti-flash-s123-fp16-last-evalfp16-64x8-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.0038639385723508893,2080ti,flash,1000,674.1298828125,123,64x8,completed,fp16,9.409108077874407
2080ti,0.9999375,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-2080ti-flash-s123-fp16-last-evalfp16-64x16-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.005668642236385494,2080ti,flash,1000,682.04931640625,123,64x16,completed,fp16,9.386678467970341
2080ti,0.99465625,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-2080ti-flash-s123-fp16-last-evalfp16-128x32-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.03825253101019189,2080ti,flash,1000,1293.13427734375,123,128x32,completed,fp16,9.538423397112638
2080ti,0.995921875,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-2080ti-flash-s123-fp16-last-evalfp16-256x64-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.050030548652634024,2080ti,flash,1000,2573.71240234375,123,256x64,completed,fp16,9.614967954112217
2080ti,0.98925,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-2080ti-flash-s123-fp16-last-evalfp16-512x64-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.09190741642937064,2080ti,flash,1000,5134.86865234375,123,512x64,completed,fp16,10.1874876760412
2080ti,0.9857265625,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-2080ti-flash-s123-fp16-last-evalfp16-512x128-n1000-b128-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.16409826604649425,2080ti,flash,1000,5134.86865234375,123,512x128,completed,fp16,10.529895995976403
2080ti,0.90403125,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-2080ti-flash-s123-fp16-last-evalfp16-1024x256-n1000-b64-a6cc09cfb8e68d89-ze56fa9ab-f9a8bf707,2080ti-flash-s123-fp16-last,0.6973975752592086,2080ti,flash,1000,5134.8681640625,123,1024x256,completed,fp16,11.817274604924023
