config,run_id,source,gpu,cb,rank,dynamic_capacity,relative_to_gdn,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice_name,metric,value
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.987984375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9722109375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9996458333333333
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.85657421875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99309375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.987984375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.96571875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.978703125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9994375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.96571875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9994375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.85657421875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99309375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.98334375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.92036328125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,128,valid/input_seq_len/accuracy-128,0.9929375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99190625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.98246484375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9996666666666667
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.92036328125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9929375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99190625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9802890625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.984640625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9802890625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.92036328125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9929375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9882734375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.948484375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99503125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.995015625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.98883984375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9997916666666666
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.948484375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99503125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.995015625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9886484375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.98903125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9886484375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.948484375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99503125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9920234375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.9545078125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.9961875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.995609375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.99034765625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9999375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.9545078125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9961875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.995609375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9896953125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.991
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9999375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9896953125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9999375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.9545078125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9961875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9933046875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.96368359375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99671875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.996875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.99241796875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.96368359375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99671875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.996875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9926328125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.992203125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9926328125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.96368359375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99671875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9945390625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.96502734375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99603125
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.996765625
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9923359375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.999875
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.96502734375
cb256-r8-s124-gpu1,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-r4r8-recheck,seed124_paired_recheck_original,1,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99603125
