variant,machine,optimizer_step,hotspot_metric,rank,metric_value,layer_idx,head_idx,code_idx,num_events_sum,pair_abs_cos_p95_mean,update_norm_p95_mean,condition_number_mean,effective_rank_mean
dgeom-r16-injwarm512-only,2080ti,0,high_update_norm_p95,16,0.11509435549378395,1,0,1,1648,0.7546060621738434,0.11509435549378395,8.862094306945801,7.2238929748535154
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,1,11.905144691467285,1,0,0,1102,0.8157401144504547,0.1087575301527977,11.905144691467285,5.181643772125244
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,2,11.621458053588867,1,0,15,1515,0.8280273258686066,0.11329144984483719,11.621458053588867,5.06737790107727
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,3,10.951157474517823,1,0,47,1205,0.801401960849762,0.11213120073080063,10.951157474517823,5.780522680282592
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,4,10.837677097320556,1,0,7,1216,0.8033573865890503,0.10966103225946426,10.837677097320556,5.484509563446045
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,5,10.475599765777588,1,1,43,914,0.8077422559261322,0.10520915314555168,10.475599765777588,5.687000894546509
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,6,10.205696868896485,1,0,8,1299,0.7953797101974487,0.10960693508386612,10.205696868896485,6.25978455543518
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,7,9.804830360412598,1,0,44,1476,0.7858947217464447,0.11334045380353927,9.804830360412598,6.344926500320435
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,8,9.732386016845703,1,0,19,1324,0.7770153164863587,0.11078960970044135,9.732386016845703,6.560478591918946
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,9,9.691403198242188,1,0,21,1059,0.7483846187591553,0.10808454155921936,9.691403198242188,6.917093276977539
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,10,9.528737783432007,1,0,11,1019,0.7721913933753968,0.10320760309696198,9.528737783432007,7.200441122055054
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,11,9.405194807052613,1,0,25,1223,0.7810713231563569,0.11117964014410972,9.405194807052613,6.752456474304199
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,12,9.399583053588866,1,0,50,1199,0.7737205862998963,0.10878150314092636,9.399583053588866,6.956946134567261
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,13,9.299573421478271,1,0,30,1813,0.7531620860099792,0.11823162958025932,9.299573421478271,6.7616712093353275
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,14,9.290939331054688,1,1,38,1068,0.7833413541316986,0.10746648609638214,9.290939331054688,6.015243721008301
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,15,9.26401252746582,1,0,43,847,0.7718971014022827,0.10403219684958458,9.26401252746582,6.8883449077606205
dgeom-r16-injwarm512-only,2080ti,0,high_condition_number,16,9.195361375808716,1,0,51,883,0.7407896459102631,0.10433667227625847,9.195361375808716,7.356575965881348
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,1,5.06737790107727,1,0,15,1515,0.8280273258686066,0.11329144984483719,11.621458053588867,5.06737790107727
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,2,5.181643772125244,1,0,0,1102,0.8157401144504547,0.1087575301527977,11.905144691467285,5.181643772125244
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,3,5.484509563446045,1,0,7,1216,0.8033573865890503,0.10966103225946426,10.837677097320556,5.484509563446045
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,4,5.687000894546509,1,1,43,914,0.8077422559261322,0.10520915314555168,10.475599765777588,5.687000894546509
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,5,5.780522680282592,1,0,47,1205,0.801401960849762,0.11213120073080063,10.951157474517823,5.780522680282592
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,6,6.015243721008301,1,1,38,1068,0.7833413541316986,0.10746648609638214,9.290939331054688,6.015243721008301
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,7,6.25978455543518,1,0,8,1299,0.7953797101974487,0.10960693508386612,10.205696868896485,6.25978455543518
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,8,6.344926500320435,1,0,44,1476,0.7858947217464447,0.11334045380353927,9.804830360412598,6.344926500320435
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,9,6.443432426452636,1,1,59,1245,0.7773295700550079,0.10784168392419816,9.193394184112549,6.443432426452636
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,10,6.560478591918946,1,0,19,1324,0.7770153164863587,0.11078960970044135,9.732386016845703,6.560478591918946
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,11,6.746914196014404,1,1,45,1127,0.7609680235385895,0.10851932689547539,8.757202386856079,6.746914196014404
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,12,6.752456474304199,1,0,25,1223,0.7810713231563569,0.11117964014410972,9.405194807052613,6.752456474304199
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,13,6.7616712093353275,1,0,30,1813,0.7531620860099792,0.11823162958025932,9.299573421478271,6.7616712093353275
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,14,6.765569829940796,1,1,6,1612,0.7770387649536132,0.1099025622010231,8.344457864761353,6.765569829940796
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,15,6.767091512680054,1,1,57,1340,0.774535208940506,0.11414547115564347,8.579174995422363,6.767091512680054
dgeom-r16-injwarm512-only,2080ti,0,low_effective_rank,16,6.778710412979126,1,0,29,1949,0.7884544610977173,0.11578559651970863,8.932204532623292,6.778710412979126
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,1,0.9990206658840179,1,1,18,7444,0.9990206658840179,0.015053802402690053,267.7515007019043,1.0351412117481231
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,2,0.998992595076561,1,0,50,40954,0.998992595076561,0.023543281480669975,259.98637161254885,1.034844309091568
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,3,0.9989557892084122,1,0,19,40702,0.9989557892084122,0.017273820098489524,276.3044235229492,1.0359786033630372
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,4,0.9983751863241196,1,1,63,8254,0.9983751863241196,0.015201991191133857,205.98382720947265,1.0524920225143433
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,5,0.9981730490922928,1,1,14,19879,0.9981730490922928,0.014478126773610711,194.76614837646486,1.0561641991138457
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,6,0.9981458842754364,1,0,33,22170,0.9981458842754364,0.013824793789535762,203.635245513916,1.0616163253784179
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,7,0.9979089796543121,1,1,12,37835,0.9979089796543121,0.01732964040711522,190.43192367553712,1.0630221962928772
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,8,0.9979005426168441,1,1,48,40571,0.9979005426168441,0.018528427463024855,187.66129837036132,1.0631536960601806
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,9,0.9975212335586547,1,0,5,18626,0.9975212335586547,0.015958737395703793,174.23166198730468,1.0812259912490845
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,10,0.9964164390283472,1,0,21,128,0.9964164390283472,0.012331995088607073,679.4930678367615,1.0419263303279878
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,11,0.9964131057262421,1,1,25,310,0.9964131057262421,0.013999802013859152,409.67884130477904,1.0745678901672364
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,12,0.9962116062641144,1,1,40,8488,0.9962116062641144,0.014965931000187994,135.78090324401856,1.1122340738773346
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,13,0.99222631752491,1,0,57,230,0.99222631752491,0.01325282040052116,12432.17604651451,1.1266274929046631
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,14,0.9891505241394043,1,1,24,25,0.9891505241394043,0.014644997660070658,15.105355342229208,1.0304100414117177
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,15,0.9851433316866557,1,1,20,56,0.9851433316866557,0.013088868602233775,22.629877595340503,1.08829006728004
dgeom-r16-injwarm512-only,2080ti,64,high_pair_abs_cos_p95,16,0.9848804175853729,1,1,52,10,0.9848804175853729,0.015359431970864534,6.21328083674113,1.0314793586730957
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,1,0.333722759783268,1,1,50,40960,0.9222039848566055,0.333722759783268,26.796807765960693,3.092505156993866
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,2,0.3177185893058777,1,0,39,40960,0.8652770489454269,0.3177185893058777,16.914405632019044,4.983639335632324
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,3,0.023543281480669975,1,0,50,40954,0.998992595076561,0.023543281480669975,259.98637161254885,1.034844309091568
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,4,0.019482420446972053,1,0,32,3,,0.019482420446972053,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,5,0.018534791820189533,1,0,59,58,0.9799012073448726,0.018534791820189533,17.978665856754077,1.1118339230032528
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,6,0.018528427463024855,1,1,48,40571,0.9979005426168441,0.018528427463024855,187.66129837036132,1.0631536960601806
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,7,0.01732964040711522,1,1,12,37835,0.9979089796543121,0.01732964040711522,190.43192367553712,1.0630221962928772
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,8,0.017273820098489524,1,0,19,40702,0.9989557892084122,0.017273820098489524,276.3044235229492,1.0359786033630372
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,9,0.015958737395703793,1,0,5,18626,0.9975212335586547,0.015958737395703793,174.23166198730468,1.0812259912490845
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,10,0.01561817992478609,1,0,51,2,,0.01561817992478609,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,11,0.015517510008066893,1,0,0,2,,0.015517510008066893,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,12,0.015359431970864534,1,1,52,10,0.9848804175853729,0.015359431970864534,6.21328083674113,1.0314793586730957
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,13,0.015201991191133857,1,1,63,8254,0.9983751863241196,0.015201991191133857,205.98382720947265,1.0524920225143433
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,14,0.015053802402690053,1,1,18,7444,0.9990206658840179,0.015053802402690053,267.7515007019043,1.0351412117481231
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,15,0.014965931000187994,1,1,40,8488,0.9962116062641144,0.014965931000187994,135.78090324401856,1.1122340738773346
dgeom-r16-injwarm512-only,2080ti,64,high_update_norm_p95,16,0.014644997660070658,1,1,24,25,0.9891505241394043,0.014644997660070658,15.105355342229208,1.0304100414117177
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,1,12432.17604651451,1,0,57,230,0.99222631752491,0.01325282040052116,12432.17604651451,1.1266274929046631
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,2,679.4930678367615,1,0,21,128,0.9964164390283472,0.012331995088607073,679.4930678367615,1.0419263303279878
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,3,409.67884130477904,1,1,25,310,0.9964131057262421,0.013999802013859152,409.67884130477904,1.0745678901672364
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,4,276.3044235229492,1,0,19,40702,0.9989557892084122,0.017273820098489524,276.3044235229492,1.0359786033630372
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,5,267.7515007019043,1,1,18,7444,0.9990206658840179,0.015053802402690053,267.7515007019043,1.0351412117481231
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,6,259.98637161254885,1,0,50,40954,0.998992595076561,0.023543281480669975,259.98637161254885,1.034844309091568
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,7,205.98382720947265,1,1,63,8254,0.9983751863241196,0.015201991191133857,205.98382720947265,1.0524920225143433
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,8,203.635245513916,1,0,33,22170,0.9981458842754364,0.013824793789535762,203.635245513916,1.0616163253784179
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,9,194.76614837646486,1,1,14,19879,0.9981730490922928,0.014478126773610711,194.76614837646486,1.0561641991138457
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,10,190.43192367553712,1,1,12,37835,0.9979089796543121,0.01732964040711522,190.43192367553712,1.0630221962928772
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,11,187.66129837036132,1,1,48,40571,0.9979005426168441,0.018528427463024855,187.66129837036132,1.0631536960601806
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,12,174.23166198730468,1,0,5,18626,0.9975212335586547,0.015958737395703793,174.23166198730468,1.0812259912490845
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,13,135.78090324401856,1,1,40,8488,0.9962116062641144,0.014965931000187994,135.78090324401856,1.1122340738773346
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,14,26.796807765960693,1,1,50,40960,0.9222039848566055,0.333722759783268,26.796807765960693,3.092505156993866
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,15,22.629877595340503,1,1,20,56,0.9851433316866557,0.013088868602233775,22.629877595340503,1.08829006728004
dgeom-r16-injwarm512-only,2080ti,64,high_condition_number,16,17.978665856754077,1,0,59,58,0.9799012073448726,0.018534791820189533,17.978665856754077,1.1118339230032528
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,1,1.0,1,0,0,2,,0.015517510008066893,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,2,1.0,1,0,29,1,,0.012571444734930992,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,3,1.0,1,0,32,3,,0.019482420446972053,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,4,1.0,1,0,37,2,,0.010637194849550724,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,5,1.0,1,0,51,2,,0.01561817992478609,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,6,1.0,1,0,52,2,,0.013348792679607868,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,7,1.0,1,1,6,1,,0.013812126591801643,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,8,1.0,1,1,10,2,,0.011448385659605265,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,9,1.0,1,1,26,5,,0.014248771779239177,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,10,1.0304100414117177,1,1,24,25,0.9891505241394043,0.014644997660070658,15.105355342229208,1.0304100414117177
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,11,1.0314793586730957,1,1,52,10,0.9848804175853729,0.015359431970864534,6.21328083674113,1.0314793586730957
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,12,1.034844309091568,1,0,50,40954,0.998992595076561,0.023543281480669975,259.98637161254885,1.034844309091568
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,13,1.0351412117481231,1,1,18,7444,0.9990206658840179,0.015053802402690053,267.7515007019043,1.0351412117481231
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,14,1.0359786033630372,1,0,19,40702,0.9989557892084122,0.017273820098489524,276.3044235229492,1.0359786033630372
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,15,1.0419263303279878,1,0,21,128,0.9964164390283472,0.012331995088607073,679.4930678367615,1.0419263303279878
dgeom-r16-injwarm512-only,2080ti,64,low_effective_rank,16,1.0524920225143433,1,1,63,8254,0.9983751863241196,0.015201991191133857,205.98382720947265,1.0524920225143433
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,1,0.9999569526740483,1,0,50,28672,0.9999569526740483,0.032302763046962876,1116.8592965262276,1.0024799449103219
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,2,0.9999472754342216,1,0,19,28669,0.9999472754342216,0.01841978189934577,1048.0683026994977,1.0030921271869115
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,3,0.9999279848166874,1,1,63,28669,0.9999279848166874,0.017921235146267072,738.9034511021206,1.0040454609053475
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,4,0.9998701299939837,1,1,48,28672,0.9998701299939837,0.021973295602947474,557.393314906529,1.0069495694977897
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,5,0.9998466840812138,1,1,12,28672,0.9998466840812138,0.02483062126806804,515.4867771693638,1.0080815723964147
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,6,0.9998461306095123,1,0,5,28672,0.9998461306095123,0.023017372403826033,556.7722451346261,1.0083442074911935
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,7,0.9891843114580426,1,0,39,28672,0.9891843114580426,0.9429573927606855,59.76459339686802,1.3592004520552499
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,8,0.9872872531414032,1,1,50,28672,0.9872872531414032,0.7628955159868512,56.89796338762556,1.4083857195717948
dgeom-r16-injwarm512-only,2080ti,256,high_pair_abs_cos_p95,9,0.9653482437133789,1,1,14,3,0.9653482437133789,0.008368337788851932,4.265533447265625,1.045689046382904
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,1,0.9429573927606855,1,0,39,28672,0.9891843114580426,0.9429573927606855,59.76459339686802,1.3592004520552499
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,2,0.7628955159868512,1,1,50,28672,0.9872872531414032,0.7628955159868512,56.89796338762556,1.4083857195717948
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,3,0.032302763046962876,1,0,50,28672,0.9999569526740483,0.032302763046962876,1116.8592965262276,1.0024799449103219
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,4,0.02483062126806804,1,1,12,28672,0.9998466840812138,0.02483062126806804,515.4867771693638,1.0080815723964147
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,5,0.023017372403826033,1,0,5,28672,0.9998461306095123,0.023017372403826033,556.7722451346261,1.0083442074911935
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,6,0.021973295602947474,1,1,48,28672,0.9998701299939837,0.021973295602947474,557.393314906529,1.0069495694977897
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,7,0.01841978189934577,1,0,19,28669,0.9999472754342216,0.01841978189934577,1048.0683026994977,1.0030921271869115
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,8,0.017921235146267072,1,1,63,28669,0.9999279848166874,0.017921235146267072,738.9034511021206,1.0040454609053475
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,9,0.01688585989177227,1,0,57,1,,0.01688585989177227,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,10,0.01439770869910717,1,0,59,1,,0.01439770869910717,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,11,0.013941656798124313,1,0,0,1,,0.013941656798124313,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,high_update_norm_p95,12,0.008368337788851932,1,1,14,3,0.9653482437133789,0.008368337788851932,4.265533447265625,1.045689046382904
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,1,1116.8592965262276,1,0,50,28672,0.9999569526740483,0.032302763046962876,1116.8592965262276,1.0024799449103219
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,2,1048.0683026994977,1,0,19,28669,0.9999472754342216,0.01841978189934577,1048.0683026994977,1.0030921271869115
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,3,738.9034511021206,1,1,63,28669,0.9999279848166874,0.017921235146267072,738.9034511021206,1.0040454609053475
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,4,557.393314906529,1,1,48,28672,0.9998701299939837,0.021973295602947474,557.393314906529,1.0069495694977897
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,5,556.7722451346261,1,0,5,28672,0.9998461306095123,0.023017372403826033,556.7722451346261,1.0083442074911935
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,6,515.4867771693638,1,1,12,28672,0.9998466840812138,0.02483062126806804,515.4867771693638,1.0080815723964147
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,7,59.76459339686802,1,0,39,28672,0.9891843114580426,0.9429573927606855,59.76459339686802,1.3592004520552499
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,8,56.89796338762556,1,1,50,28672,0.9872872531414032,0.7628955159868512,56.89796338762556,1.4083857195717948
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,9,4.265533447265625,1,1,14,3,0.9653482437133789,0.008368337788851932,4.265533447265625,1.045689046382904
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,10,1.0,1,0,0,1,,0.013941656798124313,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,11,1.0,1,0,57,1,,0.01688585989177227,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,high_condition_number,12,1.0,1,0,59,1,,0.01439770869910717,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,1,1.0,1,0,0,1,,0.013941656798124313,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,2,1.0,1,0,57,1,,0.01688585989177227,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,3,1.0,1,0,59,1,,0.01439770869910717,1.0,1.0
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,4,1.0024799449103219,1,0,50,28672,0.9999569526740483,0.032302763046962876,1116.8592965262276,1.0024799449103219
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,5,1.0030921271869115,1,0,19,28669,0.9999472754342216,0.01841978189934577,1048.0683026994977,1.0030921271869115
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,6,1.0040454609053475,1,1,63,28669,0.9999279848166874,0.017921235146267072,738.9034511021206,1.0040454609053475
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,7,1.0069495694977897,1,1,48,28672,0.9998701299939837,0.021973295602947474,557.393314906529,1.0069495694977897
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,8,1.0080815723964147,1,1,12,28672,0.9998466840812138,0.02483062126806804,515.4867771693638,1.0080815723964147
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,9,1.0083442074911935,1,0,5,28672,0.9998461306095123,0.023017372403826033,556.7722451346261,1.0083442074911935
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,10,1.045689046382904,1,1,14,3,0.9653482437133789,0.008368337788851932,4.265533447265625,1.045689046382904
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,11,1.3592004520552499,1,0,39,28672,0.9891843114580426,0.9429573927606855,59.76459339686802,1.3592004520552499
dgeom-r16-injwarm512-only,2080ti,256,low_effective_rank,12,1.4083857195717948,1,1,50,28672,0.9872872531414032,0.7628955159868512,56.89796338762556,1.4083857195717948
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,1,0.9999481290578842,1,1,63,40960,0.9999481290578842,0.01651019765995443,1351.3984252929688,1.002239990234375
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,2,0.9999341517686844,1,1,48,40960,0.9999341517686844,0.020201372262090445,1069.9215087890625,1.0024511754512786
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,3,0.9998968869447709,1,1,12,40960,0.9998968869447709,0.02291859881952405,985.2194976806641,1.0042499899864197
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,4,0.9993409782648086,1,1,50,40960,0.9993409782648086,0.8009140372276307,355.9979019165039,1.0231641769409179
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,5,0.9838788896799088,1,0,33,12841,0.9838788896799088,0.029652735986746847,15.9743501663208,2.0265858829021455
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,6,0.9747987955808639,1,0,5,14970,0.9747987955808639,0.034631996881216764,12.056227684020996,2.69617155790329
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,7,0.9736741483211517,1,0,19,29829,0.9736741483211517,0.036070922296494244,14.026618480682373,2.1995922207832335
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,8,0.9723097145557403,1,0,50,30173,0.9723097145557403,0.02120080003514886,15.506920433044433,2.080690312385559
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,9,0.7987285494804383,1,0,52,2134,0.7987285494804383,0.07985061602666974,8.26955738067627,7.454270529747009
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,10,0.766940189898014,1,0,57,2021,0.766940189898014,0.07893856484442949,7.696583616733551,7.971540629863739
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,11,0.7622224181890488,1,0,0,2043,0.7622224181890488,0.09050681702792644,6.136264991760254,9.014309525489807
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,12,0.7414739400148391,1,0,51,1164,0.7414739400148391,0.08441507164388895,7.676180601119995,9.204006695747376
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,13,0.7292188495397568,1,0,59,1400,0.7292188495397568,0.09417849760502577,6.798979771137238,9.462956309318542
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,14,0.7281117022037507,1,0,21,834,0.7281117022037507,0.08717222549021245,10.283945512771606,9.131775784492493
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,15,0.7009627178311348,1,0,18,354,0.7009627178311348,0.06004142556339502,318.3240681827068,6.046745109558105
dgeom-r16-injwarm512-only,2080ti,512,high_pair_abs_cos_p95,16,0.6800012588500977,1,0,25,1300,0.6800012588500977,0.09288521166890859,6.512689459323883,10.560520219802857
dgeom-r16-injwarm512-only,2080ti,512,high_update_norm_p95,1,0.8009140372276307,1,1,50,40960,0.9993409782648086,0.8009140372276307,355.9979019165039,1.0231641769409179
dgeom-r16-injwarm512-only,2080ti,512,high_update_norm_p95,2,0.11088186353445054,1,0,31,1386,0.5409720137715339,0.11088186353445054,6.6283858060836796,12.286836242675781
dgeom-r16-injwarm512-only,2080ti,512,high_update_norm_p95,3,0.10625186637043953,1,0,37,1300,0.5707572758197784,0.10625186637043953,6.375040507316589,11.764835643768311
dgeom-r16-injwarm512-only,2080ti,512,high_update_norm_p95,4,0.10599785298109055,1,0,44,768,0.6795556396245956,0.10599785298109055,49.617179703712466,9.206041646003722
dgeom-r16-injwarm512-only,2080ti,512,high_update_norm_p95,5,0.10445099137723446,1,0,32,1683,0.6610452726483345,0.10445099137723446,4.642299830913544,11.467129468917847
dgeom-r16-injwarm512-only,2080ti,512,high_update_norm_p95,6,0.10410552434623241,1,0,54,741,0.5849509596824646,0.10410552434623241,15.898346269130707,10.062376022338867
dgeom-r16-injwarm512-only,2080ti,512,high_update_norm_p95,7,0.10201735235750675,1,0,47,717,0.5721018150448799,0.10201735235750675,12.807546615600586,10.019837260246277
