accuracy,ci95_high,ci95_low,config_override,correct,dataset_hash,distance_bucket,distance_def,eval_batch_size,eval_seed,model_label,n,run_status,seed,slice_num_kv_pairs,slice_seq_len,source_config_family,source_model_family,source_run_id,stderr,variant,variant_label
0.4885289680,0.4905689113,0.4864890248,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {}}",112688,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,230668,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0010407874,full,cb64-r16-s123:full
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,full,cb64-r16-s123:full
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
0.0000000000,0.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,65-128,query_pos-value_pos,8,123,cb64-r16-s123,2,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local_only,cb64-r16-s123:local_only
0.0003765060,0.0011143189,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",1,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,129-256,query_pos-value_pos,8,123,cb64-r16-s123,2656,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0003764351,local_only,cb64-r16-s123:local_only
0.0002355955,0.0003510238,0.0001201673,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",16,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,257-512,query_pos-value_pos,8,123,cb64-r16-s123,67913,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000588919,local_only,cb64-r16-s123:local_only
0.0002089537,0.0003271680,0.0000907394,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",12,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,57429,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000603134,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,65-128,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
0.0000000000,0.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,129-256,query_pos-value_pos,8,123,cb64-r16-s123,12,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local_only,cb64-r16-s123:local_only
0.0001877229,0.0005556253,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",1,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,257-512,query_pos-value_pos,8,123,cb64-r16-s123,5327,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0001877053,local_only,cb64-r16-s123:local_only
0.0002214349,0.0003006656,0.0001422042,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",30,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,135480,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000404238,local_only,cb64-r16-s123:local_only
0.0002691416,0.0003638738,0.0001744094,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",31,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,115181,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000483328,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,2048,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
0.0000000000,0.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,33-64,query_pos-value_pos,8,123,cb64-r16-s123,1,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local_only,cb64-r16-s123:local_only
0.0000000000,0.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,65-128,query_pos-value_pos,8,123,cb64-r16-s123,47,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local_only,cb64-r16-s123:local_only
0.0008417508,0.0024908880,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",1,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,129-256,query_pos-value_pos,8,123,cb64-r16-s123,1188,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0008413965,local_only,cb64-r16-s123:local_only
0.0002569153,0.0005476050,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",3,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,257-512,query_pos-value_pos,8,123,cb64-r16-s123,11677,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0001483111,local_only,cb64-r16-s123:local_only
0.0001853087,0.0002790792,0.0000915383,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",15,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,80946,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000478421,local_only,cb64-r16-s123:local_only
0.0002684297,0.0003696684,0.0001671910,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",27,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,100585,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000516524,local_only,cb64-r16-s123:local_only
0.0002436806,0.0003669849,0.0001203762,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",15,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,61556,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000629104,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,c0d72f24f32e8afcd192453a15113cee60455375a8563fbf8b3cfd3ba191f68f,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,512,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,65-128,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,129-256,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
0.0000000000,0.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,257-512,query_pos-value_pos,8,123,cb64-r16-s123,9,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000000000,local_only,cb64-r16-s123:local_only
0.0003845045,0.0007612464,0.0000077625,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",4,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,513-1024,query_pos-value_pos,8,123,cb64-r16-s123,10403,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0001922153,local_only,cb64-r16-s123:local_only
0.0002214676,0.0002775004,0.0001654348,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",60,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,1025-2048,query_pos-value_pos,8,123,cb64-r16-s123,270920,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000285882,local_only,cb64-r16-s123:local_only
0.0002254322,0.0002866985,0.0001641660,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",52,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,2049-4096,query_pos-value_pos,8,123,cb64-r16-s123,230668,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0000312583,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": false, ""local_num_blocks"": 2}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": false, ""local_num_blocks"": 2}}",0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,>4096,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,1024,4096,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local_only,cb64-r16-s123:local_only
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,<=32,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
,,,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,33-64,query_pos-value_pos,8,123,cb64-r16-s123,0,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,,local1,cb64-r16-s123:local1
0.5000000000,1.0000000000,0.0000000000,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",1,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,65-128,query_pos-value_pos,8,123,cb64-r16-s123,2,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.3535533906,local1,cb64-r16-s123:local1
0.9582078313,0.9658184392,0.9505972234,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",2545,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,129-256,query_pos-value_pos,8,123,cb64-r16-s123,2656,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0038829632,local1,cb64-r16-s123:local1
0.9660447926,0.9674069630,0.9646826222,"{""layers"": {""layer_0"": {""after"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 1}, ""before"": {""block_len"": 32, ""if_remote_enabled"": true, ""local_num_blocks"": 2}}}, ""num_flash_layers"": 1, ""override"": {""if_remote_enabled"": true, ""local_num_blocks"": 1}}",65607,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,257-512,query_pos-value_pos,8,123,cb64-r16-s123,67913,completed,123,256,1024,cb64-r16,flash,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,0.0006949849,local1,cb64-r16-s123:local1
